id;client_id;marca;carro;modelo;year;color;plate;chassis;km;fuel_type;notes;is_active;created_at;updated_at;versao;ultimo_km;origem_contato
;8580;FIAT;PALIO ATTRACTIV 1.0;;12|13;PRETA;FDH4610;80389;;5633;;;;;;;
;8581;HYUNDAI;HB20 1.6A COMF;;19|19;BRANCA;QUT4176;*****99286;;3975;;;;;;;
;8582;GM;CORSA WIND;1.0;00|00;PRETA;DCW4J92;*****09333;;5634;;;;;;;
;8583;CHEV;ONIX JOY;;20|20;PRATA;QXO0002;*****92214;;3975;;;;;;;
;8584;ONIX 10MT LT1;ONIX 10MT LT1;;20|20;BRANCA;QXF3959;*****67645;;3975;;;;;;;
;8585;RENAULT;SANDERO STEP 16R;;16|16;PRETA;GBX2644;*****11122;;5635;;;;;;;
;8586;RENAULT;KWID ZEN 10MT;;21|21;PRATA;QXR0H60;*****85946;;3235;;;;;;;
;8587;FORD;KA SE 1.0 SD C;;19|20;BRANCA;QUT3948;23655;;3235;;;;;;;
;8588;FORD;KA SE 1.0 SD C;;20|20;BRANCA;QWV3418;*****32885;;3235;;;;;;;
;8589;FIAT;UNO ATTRACTIVE 1.0;;20|20;CINZA;RFC9I07;*****86683;;3975;;;;;;;
;8590;CHEVROLET;ONIX 10MT JOYE;;19|19;BRANCA;QPU9613;*****73671;;192;;;;;;;
;8591; TIGUAN ALLSPACE CL;;;20|20;BRANCA;QXF6964;*****43249;;3235;;;;;;;
;8592;CHEV;PRISMA 10MT JOYE;;19|19;BRANCA;QQG9755;*****15459;;3235;;;;;;;
;8593;RENAULT;SANDERO LIFE10MT;;20|20;BRANCA;QWX2341;*****40351;;3235;;;;;;;
;8595;TOYOTA;ETIOS HB X 13L MT;1.3;17|18;CINZA;BBH6962;92898;;5636;;;;;;;
;8596;RENAULT;LOGAN ZEN10MT;;ll|20;BRANCA;QUK5658;*****71744;;3235;;;;;;;
;8597;FIAT;ARGO DRIVE 1.0;;ll|20;BRANCA;RFF7D59;*****52001;;3235;;;;;;;
;8598;RENAULT;SANDERO LIFE10MT;;|21;PRATA;QXL2703;*****48969;;3235;;;;;;;
;8599;FIAT;ARGO DRIVE 1.0;;19|20;CINZA;QWR8185;06363;;3235;;;;;;;
;8600;CHEV;PRISMA 10MT JOYE;;19|19;PRATA;QQI2060;*****18497;;3235;;;;;;;
;8601;VW TIGUAN ALLSPACE CL;;;19|20;PRETA;QXF7704;64171;;3235;;;;;;;
;8602;FIAT;SIENA ESSENCE 1.6;1.6 16V;15|16;PRETA;GCN4500;84080;;5536;;;;;;;
;8603;FIAT;ARGO DRIVE 1.0;;19|20;PRATA;QWV7593;*****08689;;3235;;;;;;;
;8604;VW;VIRTUS MF;;19|20;PRATA;QQY1150;*****25206;;3235;;;;;;;
;8605;FIAT;ARGO DRIVE 1.0;;ll|20;PRATA;QUU3715;*****98478;;3235;;;;;;;
;8606;CHEV;PRISMA 10MT JOYE;;19|19;PRATA;QQI2060;*****18497;;3235;;;;;;;
;8607;RENAULT;LOGAN AUTH 10;;20|20;BRANCA;QQK6382;*****90041;;3235;;;;;;;
;8608;JEEP;COMPASS LIMITED F;1.8;18|18;BRANCA;FZX7615;85020;;5637;;;;;;;
;8609;SPIN 1.8L MT LT;SPIN ;;17|18;BRANCA;FZR9D39;17038;;5638;;;;;;;
;8610;CHEVROLET;ONIX 1.0MT LT;;19|19;BRANCA;QPZ0667;*****70425;;3975;;;;;;;
;8611;VW JETTA HL AE;VW JETTA HL AE;;17|17;BRANCA;FZN2858;*****27029;;2320;;;;;;;
;8612;RENAULT;KWID ZEN 10MT;;ll|21;PRATA;QXM2075;*****56634;;3975;;;;;;;
;8613;HYUNDAI;HB20 1.6A COMF;;19|19;PRATA;QUI1755;*****75435;;3975;;;;;;;
;8614;NISSAN;MARCH 10S;;18|19;BRANCA;QPT0485;04388;;3235;;;;;;;
;8615;FIAT;ARGO DRIVE 1.0;;19|20;CINZA;QWR8187;06367;;3235;;;;;;;
;8616;;;;;;;;;3235;;;;;;;
;8617;FIAT;FIORINO ;;20|21;;RFL3J05;;;3235;;;;;;;
;8618;RENAULT;LOGAN LIFE10MT;;ll|20;PRATA;QWT0204;*****19594;;3235;;;;;;;
;8619;FIAT;ARGO DRIVE 1.0;;19|20;VERMELHA;QQQ5792;*****61718;;3235;;;;;;;
;8620;CHEV;PRISMA 10MT JOYE;;19|19;PRATA;QQI8551;19379;;3235;;;;;;;
;8621;CHEV;ONIX JOY;;20|20;PRATA;QXJ4451;*****79499;;3235;;;;;;;
;8622;FORD;KA SE 1.0 HA C;1.0 12V;ll|20;BRANCA;QUQ2542;*****12560;;192;;;;;;;
;8623;KIA SPORTAGE LX2 OFFG4;KIA SPORTAGE LX2 OFFG4;;16|16;BRANCA;PWX2148;*****86965;;5639;;;;;;;
;8624;NISSAN;KICKS S CVT;;18|19;BRANCA;QPD1672;09034;;192;;;;;;;
;8625;FIAT;ARGO DRIVE 1.0;;20|20;BRANCA;QWW0563;*****71896;;3975;;;;;;;
;8626;FORD;KA SE 1.0 HA C;;19|19;BRANCA;QQV2698;*****48896;;3235;;;;;;;
;8627;HYUNDAI;CRETA 20A PRESTI;;18|18;PRETA;GCY5633;69063;;5640;;;;;;;
;8628;CHEV;PRISMA 10MT JOYE;;;PRATA;QUV5993;*****54749;;3975;;;;;;;
;8629;FORD;KA SE 1.5 SD C;1,5 12V;19|19;PRETA;QQE5221;25221;;192;;;;;;;
;8630;HONDA;CITY;;18|18;;HONDA C;;;5641;;;;;;;
;8631;FORD FOCUS SE AT 2.0 H;FORD FOCUS SE AT 2.0 H;;13|14;BRANCA;FEY9679;91160;;5642;;;;;;;
;8633;CHEV;ONIX PLUS 10MT LT1;;ll|20;PRATA;QXQ7H88;*****12960;;3975;;;;;;;
;8634;RENAULT;SANDERO LIFE10MT;;20|20;BRANCA;QUV3005;*****79697;;3235;;;;;;;
;8635;CHEV;SPIN 18L AT PREMIER;;20|20;CINZA;QXN4566;*****80761;;3235;;;;;;;
;8636;KIA ;SPORTAGE EX2 FFG3;2.0;17|18;BRANCA;FYI2926;24100;;5643;;;;;;;
;8637;FIAT;ARGO DRIVE 1.0;;20|20;CINZA;QXA8971;*****16598;;3235;;;;;;;
;8638;RENAULT;SANDERO LIFE10MT;;21|21;BRANCA;QXR2A21;*****93835;;3235;;;;;;;
;8639;FORD;KA SE 1.0 HA C;;20|20;CINZA;QUV1587;*****06073;;3235;;;;;;;
;8640;FORD;KA SE 1.0 HA C;;20|20;PRATA;QWV7460;*****35657;;3235;;;;;;;
;8641;FORD;KA SE 1.0 HA C;;20|20;BRANCA;QUN1528;*****11793;;192;;;;;;;
;8642;FIAT;UNO MILLE EP;;96|96;AZUL;CEJ1189;*****10545;;5644;;;;;;;
;8643;FORD;KA SE 1.5 SD C;;18|19;PRATA;QPL0921;51867;;192;;;;;;;
;8644;HYUNDAI;HB20S 1.0M COMF;;18|19;CINZA;QPS5494;85941;;3975;;;;;;;
;8645;HB20S10TA EVOLUT;;;19|20;BRANCA;QXQ8B32;48471;;3975;;;;;;;
;8646;RENAULT;CAPTUR INTEN 20A;;21|21;PRATA;RFG4H05;*****32049;;3975;;;;;;;
;8647;FIAT;MOBI LIKE;;20|20;PRATA;QXP7A49;*****71414;;3975;;;;;;;
;8648;CHEV;SPIN 18L AT PREMIER;;20|20;PRATA;FXL7934;*****55722;;3975;;;;;;;
;8649;PEGEOUT;PEUGEOT PARTNER FURG;1,6;15|15;BRANCA;GAC3970;*****23558;;747;;;;;;;
;8651;GM;MERIVA JOY;;10|10;PRETA;EKL5203;*****36555;;5645;;;;;;;
;8652;FORD;KA SE 1.0 HA C;;20|20;PRETA;QWT0902;*****37283;;3235;;;;;;;
;8653;;;;;;QXL0575;;;3235;;;;;;;
;8654;RENAULT;LOGAN LIFE10MT;;21|21;PRETA;QXL0575;*****47294;;3235;;;;;;;
;8655;FORD;KA SE 1.0 HA C;;20|20;VERMELHA;QUO9116;*****11266;;3235;;;;;;;
;8656;HYUNDAI;HB20 10M SENSE;;ll|20;BRANCA;QWV5511;*****17645;;3235;;;;;;;
;8657;BMW;BMW 118I UA31;;;;BMW PNEU;;;5646;;;;;;;
;8658;VW;POLO AF;;19|20;CINZA;QQT1730;12545;;3975;;;;;;;
;8659;FIAT;SIENA ESSENCE 1.6;;14|14;PRATA;OWQ6318;65772;;5647;;;;;;;
;8660;CHEVROLET;ONIX 1.0MT LT;1.0;19|19;PRETA;CFZ8758;*****36512;;5648;;;;;;;
;8661;IVECO;DAILY35S14 GRANFUR;;09|10;BRANCA;EJW3197;12147;;5649;;;;;;;
;8662;VOLKS;VOLKS;;71|71;;;;;5650;;;;;;;
;8663;HYUNDAI;HB20 1.6A COMF;;19|19;BRANCA;QUT4176;*****99286;;3975;;;;;;;
;8664;FORD;KA SE 1.0 SD C;;ll|20;PRETA;QXE0323;*****55211;;3235;;;;;;;
;8665;CHEV;PRISMA 1.4MT LT;;19|19;BRANCA;QQI4928;*****77488;;3235;;;;;;;
;8666;FORD;KA SE 1.0 SD C;;;PRETA;QXE0323;*****55211;;3235;;;;;;;
;8667;HYUNDAI;HB20S10TA EVOLUT;;20|20;CINZA;QXB5134;*****34935;;3975;;;;;;;
;8668;CHEVROLET;ONIX 10MT JOYE;1.0 8V;19|19;BRANCA;QUG3431;46832;;192;;;;;;;
;8669;CHEVROLET;ONIX 1.4MT LTZ;;16|17;PRETA;GKG6178;71254;;5651;;;;;;;
;8670;FORD;KA SE 1.0 SD C;1.0 12V;18|19;BRANCA;QPE6835;38099;;192;;;;;;;
;8671;HYUNDAI;HB20X 1.6A PREMI;;15|15;PRATA;GAK3455;13064;;5652;;;;;;;
;8672;RENAULT;SANDERO LIFE10MT;;20|20;BRANCA;QWX2341;*****40351;;3235;;;;;;;
;8673;FIAT;MOBI LIKE;;20|20;BRANCA;QWT2731;*****52180;;3975;;;;;;;
;8674;FIAT;ARGO DRIVE 1.0;;20|20;VERMELHA;QXQ8E44;*****36586;;3235;;;;;;;
;8675;FORD;ECOSPORT SE AT 1.5;1,5 12V;20|20;PRATA;QUQ2623;*****81164;;5653;;;;;;;
;8676;FIAT;BRAVO;;;;BRAVO;;;5654;;;;;;;
;8677;CHEVROLET;CRUZE LT HB;;15|15;;CRUZE;;;5655;;;;;;;
;8678;RENAULT;LOGAN LIFE10MT;;19|20;PRATA;QWT0095;23230;;3235;;;;;;;
;8679;SUZUKI;GRAN VITARA;;;;FWO3396;;;5656;;;;;;;
;8680;CHEVROLET;MERIVA JOY;Sem resultado;;;FHB9509;;;5657;;;;;;;
;8681;RENAULT;DUSTER 16 E CVT;;19|19;PRATA;QNY9926;*****23992;;192;;;;;;;
;8682;CHEVROLET;MONTANA LS2;;19|19;BRANCA;QQK0482;*****98001;;192;;;;;;;
;8683;FORD;KA SE PLUS AT1.5SDC;;19|20;PRATA;QUC1612;81549;;192;;;;;;;
;8684;HYUNDAI;HB20S 10M VISION;;19|20;PRATA;QXG9989;49627;;3975;;;;;;;
;8685;FIAT;MOBI LIKE;;;VERMELHA;QXC8492;*****59195;;3975;;;;;;;
;8686;RENAULT;KWID ZEN 10MT;;ll|20;LARANJA;QUI2445;*****89525;;3975;;;;;;;
;8687;FORD FOCUS TI AT 2.0HC;FORD FOCUS TI AT 2.0HC;;16|17;BRANCA;CPN1177;57448;;5658;;;;;;;
;8688;FIAT;MOBI LIKE;;20|20;PRETA;QXJ5716;*****65442;;3975;;;;;;;
;8689;FORD;KA SE 1.5 HA B;1.5 16V;18|18;VERMELHA;FYY7378;87988;;5659;;;;;;;
;8690;FIAT;DOBLO ESSENCE 7L E;;ll|20;BRANCA;QWT0515;*****54363;;4699;;;;;;;
;8691;FIAT;ARGO DRIVE 1.0;;20|20;BRANCA;QXQ4E16;*****37015;;3235;;;;;;;
;8692;VW;NOVO FOX HL MD;1.6;15|15;PRETA;FUZ0131;*****17374;;5660;;;;;;;
;8693;I;VOLVO XC60 3.0T TOP;;11|11;BRANCA;GHP0404;99813;;5661;;;;;;;
;8694;HYUNDAI;HB20 1.6A COMF;;19|19;BRANCA;QUN6150;83842;;3975;;;;;;;
;8695;KIA ;SERATO;;15|15;;KRV1690;;;5662;;;;;;;
;8696;KWID ZEN 10MT;;;19|20;BRANCA;QXA5807;91873;;3975;;;;;;;
;8697;HYUNDAI;HB20 1.6A COMF;;19|20;;QUS9461;;;3975;;;;;;;
;8698;IVECO;DAILY 35S14HDCS;;14|14;VERMELHA;FUA8331;*****60220;;5663;;;;;;;
;8699;JEEP;RENEGADE SPORT MT;1,816V;19|19;PRATA;QPZ9331;28414;;192;;;;;;;
;8700;JEEP;COMPASS LONGITUDE F;;21|21;PRETA;RFS0F42;*****34217;;3975;;;;;;;
;8701;FIAT;ARGO DRIVE 1.0;1.0;20|20;PRETA;QXO0813;*****32085;;5664;;;;;;;
;8702;GM;VECTRA HATCH 4P GT-X;;10|10;VERMELHA;EMH3337;9BGAV48C0AB201088;;5665;;;;;;;
;8703;RENAULT;CAPTUR INTEN 16A;;19|19;VERMELHA;QQQ6950;*****23977;;3975;;;;;;;
;8704;CHEVROLET;ONIX 1.0MT LT;;19|19;BRANCA;QUU6799;*****77907;;192;;;;;;;
;8705;HYUNDAI;HB20 10M SENSE;;20|20;BRANCA;QXB3392;*****34207;;3975;;;;;;;
;8706;HB20S10TA EVOLUT;;;19|20;BRANCA;QXQ8B32;48471;;3975;;;;;;;
;8707;HYUNDAI I30 1.8;;;16|16;PRETA;FTM1148;*****95559;;5666;;;;;;;
;8708;FIAT;ARGO DRIVE 1.0;;20|20;CINZA;QWR8172;*****06334;;3235;;;;;;;
;8709;VW;GOL 1.6L MB5;;20|20;BRANCA;QUJ2483;*****37238;;3235;;;;;;;
;8710;ONIX ;ONIX  LT;1.0;15|15;BRANCA;FSK9714;*****05205;;5667;;;;;;;
;8711;FORD;KA XR 1.6;1,6;01|01;PRATA;DDP9742;*****35466;;5669;;;;;;;
;8712;VW;VIRTUS AF;;19|20;CINZA;QUJ2754;23192;;192;;;;;;;
;8713;CHEV;ONIX 10MT LT1;;20|20;VERMELHA;QXE4121;*****57383;;3975;;;;;;;
;8714;CHEVROLET;ONIX 10MT JOYE;;18|18;PRATA;GCM6225;31697;;3459;;;;;;;
;8716;RENAULT;LOGAN LIFE10MT;;20|20;BRANCA;QUQ4434;*****34868;;3975;;;;;;;
;8717;FORD;KA SE 1.5 SD C;1,5 12V;18|19;BRANCA;QPX8859;*****57029;;192;;;;;;;
;8718;VOLKSWAGEN;FOX;;;;VW FOX;;;5670;;;;;;;
;8719;CITROEN/C3;QOZ2786;;05|05;PRATA;DRT2375;*****92663;;5671;;;;;;;
;8720;TOYOTA;ETIOS HB X 13L AT;1,3;17|18;PRATA;QNG2853;02853;;192;;;;;;;
;8721;FIAT;DOBLO ESSENCE 7L E;;ll|20;BRANCA;QWT0515;*****54363;;3235;;;;;;;
;8722;FORD;KA SE 1.0 HA C;;19|19;PRETA;QQV2111;*****63763;;3235;;;;;;;
;8723;CHEV;ONIX JOY;;19|20;CINZA;QUQ3646;*****29444;;3975;;;;;;;
;8724;FORD RANGER XL CD4 22H;RANGER;;14|15;PRATA;PVE2162;87901;;5672;;;;;;;
;8725;CHEVROLET;ONIX 10MT JOYE;;18|19;BRANCA;QPN8705;61898;;3235;;;;;;;
;8726;VW;FOX 1.6 GII;;12|13;PRETA;EZR3121;*****63340;;5673;;;;;;;
;8727;FIAT;ARGO DRIVE 1.0;1.0 ;20|20;BRANCA;QUB2156;*****75387;;192;;;;;;;
;8728;PRISMA 10MT JOYE;;;19|19;BRANCA;QQJ9752;31660;;3235;;;;;;;
;8729;HYUNDAI;TUCSON GLSB;;15|16;CINZA;FJQ7728;89994;;5674;;;;;;;
;8730;VW;NOVA SAVEIRO RB MBVS;;20|20;BRANCA;QUI8975;*****06935;;3235;;;;;;;
;8731;RENAULT;LOGAN AUTH 10;;19|20;BRANCA;QQR1419;*****38734;;3975;;;;;;;
;8732;RENAULT;LOGAN LIFE10MT;;20|20;BRANCA;QWV3304;*****28876;;3235;;;;;;;
;8733;FIAT;MOBI LIKE;;20|20;BRANCA;RFL5D82;*****90279;;3975;;;;;;;
;8734;VW;POLO MCA;;|20;CINZA;QUI0434;*****33850;;5676;;;;;;;
;8735;VW;VOYAGE GL;;91|91;VERMELHA;CDC3397;*****08017;;5677;;;;;;;
;8736;PEUGEOT;208 GRIFFE EAT6;;18|19;BRANCA;GIB7J66;13044;;5675;;;;;;;
;8737;FIAT;PUNTO;;16|17;;;;;5679;;;;;;;
;8738;CHEVROLET;ONIX 10MT JOYE;1.0;19|19;BRANCA;QUG3428;*****46791;;192;;;;;;;
;8739;HYUNDAI;HB20S 1.0M UNIQ;;19|19;PRATA;QUT6321;*****90340;;3975;;;;;;;
;8740;RENAULT;LOGAN EXPR 1016V;1.0;14|15;PRATA;FYX9505;11732;;5678;;;;;;;
;8741;VIRTUS CL AD;;;20|20;AZUL;QQX9569;*****19942;;3235;;;;;;;
;8742;CHEV;ONIX 10MT LT1;;20|20;BRANCA;QXK4641;*****82642;;3235;;;;;;;
;8743;HYUNDAI;HB20S10TA EVOLUT;;19|20;AZUL;QXB5104;31068;;3975;;;;;;;
;8744;HONDA;FIT LX;;05|05;DOURADA;CZD6370;*****04042;;5680;;;;;;;
;8745;HYUNDAI;HB20 1.0M COMFOR;;16|16;MARROM;GBM9275;79072;;5681;;;;;;;
;8746;HYUNDAI;HB20S10TA EVOLUT;;20|20;BRANCA;QXN6069;*****43028;;3975;;;;;;;
;8747;RENAULT;LOGAN EXP 16;;10|11;PRATA;EMH1196;34139;;5682;;;;;;;
;8748;GM;CORSA SEDAN JOY;1.8;05|05;PRATA;DKX9461;*****04658;;5683;;;;;;;
;8749;TOYOTA;COROLLA XEI18VVT;;07|07;CINZA;DUD9462;*****54928;;5684;;;;;;;
;8750;VW;JETTA CL AB;;16|16;BRANCA;FJU2325;03101;;5685;;;;;;;
;8751;VW;SAVEIRO 1.6 CE TROOP.;1.6;10|11;VERMELHA;ETK3517;*****06478;;4987;;;;;;;
;8752;PEGEOUT;208 GRIFFE A;1.6;14|15;PRATA;FSL4935;04346;;5686;;;;;;;
;8753;CHEVROLET;ONIX 10MT JOYE;1.0;19|19;BRANCA;QUF6651;*****45611;;192;;;;;;;
;8754;CHEVROLET;ONIX 10MT JOYE;1;19|19;BRANCA;QUG3472;*****46758;;192;;;;;;;
;8755;CHEVROLET;ONIX 1.0MT LT;;19|19;PRATA;QUP4658;56441;;5676;;;;;;;
;8756;FIAT;ARGO DRIVE 1.0;;20|20;BRANCA;RFF7D67;*****52011;;3235;;;;;;;
;8757;FIAT;MOBI LIKE;;20|20;BRANCA;RFL5E21;*****90755;;3975;;;;;;;
;8758;HYUNDAI;HB20S 1.6M COMF;;19|19;PRATA;QWR0738;*****93156;;3975;;;;;;;
;8759;TOYOTA;YARIS HB XLPLUSAT;1.3;18|19;PRATA;FIG5113;01145;;5687;;;;;;;
;8760;CHEVROLET;ONIX 1.0MT LT;;19|19;PRATA;QQM2649;40160;;5688;;;;;;;
;8761;CHEV;ONIX PLUS JOY;;20|20;BRANCA;QXC7539;*****71989;;5676;;;;;;;
;8762;FIAT;ARGO DRIVE 1.0;;20|20;BRANCA;QXN3955;*****33399;;5676;;;;;;;
;8763;VW;POLO MF;;19|20;BRANCA;QWY1906;*****81541;;3235;;;;;;;
;8764;TOYOTA;COROLLA GLI UPPER;;19|19;BRANCA;QQT3636;93455;;3975;;;;;;;
;8765;I;NISSAN TIIDA SEDAN 18F;;11|12;PRATA;EYN2C14;51431;;5689;;;;;;;
;8766;FIAT;IDEA ESSENCE 1.6;;14|14;PRATA;FSJ5418;66784;;5690;;;;;;;
;8767;FORD;KA SE 1.0 SD C;1.0;18|19;BRANCA;QPR8766;68075;;192;;;;;;;
;8768;FIAT;TORO ENDURANCE AT;;19|19;BRANCA;QQS6930;*****58876;;3975;;;;;;;
;8769;HYUNDAI;HYUNDAI VERACRUZ 3.8V6;;09|10;PRETA;GEO2706;13343;;5691;;;;;;;
;8770;FORD;COURIER L 1.6 FLEX;1.5;10|10;BRANCA;EMD3607;*****91749;;5692;;;;;;;
;8771;BMW;320I ACTIVE FLEX;;17|17;BRANCA;GGG9152;*****64435;;5693;;;;;;;
;8772;HYUNDAI;HB20 1.6A COMF;;19|19;PRETA;QUS9307;*****97387;;3975;;;;;;;
;8773;VOLKS;JETTA HIGHLINE;;;;;;;5694;;;;;;;
;8774;FORD;KA SE 1.5 HA C;;20|20;PRETA;QXS5G61;*****01201;;3975;;;;;;;
;8775;FIAT;UNO ATTRACTIVE 1.0;;21|21;CINZA;GBZ6G61;*****01147;;3975;;;;;;;
;8776;JEEP;COMPASS LONGITUDE F;;20|20;BRANCA;RFE7E79;*****19453;;3235;;;;;;;
;8777;FIAT;UNO ATTRACTIVE 1.0;;21|21;BRANCA;RFV7A00;*****00104;;3235;;;;;;;
;8778;FORD;KA SE 1.0 SD C;;20|20;PRATA;QUV9413;*****02845;;3235;;;;;;;
;8779;RENAULT;SANDERO LIFE10MT;;21|21;PRATA;QXL1555;*****52566;;3975;;;;;;;
;8780;CITROEN;C3 AIRCROSS GLXM;;10|11;VERMELHA;EQN4637;*****30670;;2251;;;;;;;
;8781;CHEVROLET;CORSA HATCH;;09|10;;GM 1;;;5695;;;;;;;
;8782;FIAT;DOBLO ESSENCE 1.8;1.8 8V;13|13;PRATA;HOA3569;*****02726;;5696;;;;;;;
;8783;CHEVROLET;ONIX;;20|20;AZUL;QXQ8177;*****43219;;3975;;;;;;;
;8784; SIENA EX;;1.0 16V;01|01;AZUL;DDA7759;*****07231;;5697;;;;;;;
;8785;CHEV;ONIX PLUS 10MT LT1;;|20;PRETA;BDX2G81;*****06600;;3235;;;;;;;
;8786;FORD;KA SE 1.0 SD C;;19|20;BRANCA;QUT3948;23655;;3235;;;;;;;
;8787;HYUNDAI;I30;;;;I30 ;;;5698;;;;;;;
;8788;FIAT;ARGO DRIVE 1.0;;20|20;VERMELHA;QXQ8E44;*****36586;;3235;;;;;;;
;8789;VW;POLO CL AD;;20|20;AZUL;QWZ2106;*****90616;;3235;;;;;;;
;8790;NISSAN;VERSA 16 SL;1.6 16V;16|16;CINZA;GFJ4671;03237;;5699;;;;;;;
;8791;RENAULT;LOGAN AUTH 10;;20|20;BRANCA;QQF3525;*****40381;;3235;;;;;;;
;8792;RENAULT;SANDERO LIFE10MT;;21|21;BRANCA;QXQ3J28;*****84824;;3235;;;;;;;
;8793;RENAULT;LOGAN AUTH 10;;19|20;PRATA;QQA6512;92278;;3235;;;;;;;
;8794;FORD;KA SE 1.0 HA C;;20|20;CINZA;QWS2096;*****40569;;3235;;;;;;;
;8795;FORD;KA SE 1.0 HA C;;20|20;CINZA;QWS2096;*****40569;;3235;;;;;;;
;8796;SPIN 18L AT PREMIER;;;20|20;AZUL;QXA0126;*****47785;;3235;;;;;;;
;8797;FORD;KA SE 1.0 HA C;1.0 12V;19|19;PRATA;QQA1186;*****01250;;192;;;;;;;
;8798;FORD;KA SE 1.0 HA C;1.0 12V;19|19;PRATA;QQA1186;*****01250;;192;;;;;;;
;8799;FIAT;ARGO DRIVE 1.0;;19|20;BRANCA;QQQ5675;61349;;3235;;;;;;;
;8800;FORD;ECOSPORT SE ;1.5 12V;19|19;BRANCA;QPQ2330;;;192;;;;;;;
;8801;VW;POLO AF;;20|20;PRETA;QXK9710;*****04380;;3975;;;;;;;
;8802;FORD;KA SE 1.0 HA C;;20|20;BRANCA;QWY2293;*****50327;;3235;;;;;;;
;8803;FIAT;ARGO DRIVE 1.0;;20|20;CINZA;QXA8884;*****16438;;3235;;;;;;;
;8804;RENAULT;LOGAN LIFE10MT;;20|20;BRANCA;QWX3889;*****81273;;3235;;;;;;;
;8805;VW;NOVO FOX ROCK RIO MB;;15|16;PRETA;FVV9363;08987;;5700;;;;;;;
;8806;CHEVROLET;ONIX 1.4MT LT;;19|19;PRETA;QQJ4441;*****28449;;3235;;;;;;;
;8807;RENAULT;LOGAN LIFE10MT;;21|21;PRATA;QXR1E78;*****86515;;3235;;;;;;;
;8808;FIAT;UNO ATTRACTIVE 1.0;;21|21;BRANCA;RFV6J79;*****99446;;3235;;;;;;;
;8809;NISSAN;KICKS SL CVT;1.6 16V;18|18;BRANCA;QNZ4133;34130;;192;;;;;;;
;8810;FIAT;UNO ATTRACTIVE 1.0;;21|21;BRANCA;RFV7A00;*****00104;;3235;;;;;;;
;8811;VW;POLO AF;;20|20;VERMELHA;QWW2351;*****76017;;3975;;;;;;;
;8812;GM;ASTRA SEDAN ELEGANCE;;05|05;PRATA;DPJ2341;*****56737;;5701;;;;;;;
;8813;RENAULT;LOGAN LIFE10MT;;21|21;PRETA;QXL0575;*****47294;;3235;;;;;;;
;8814;RENAULT;LOGAN LIFE10MT;;21|21;PRETA;QXL0575;*****47294;;3235;;;;;;;
;8815;CHEVROLET;GM CLASSIC LIFE;1.0 8V;07|07;BEGE;DVK2820;*****28074;;446;;;;;;;
;8816;RENAULT;KWID ZEN 10MT;;21|21;BRANCA;QXM2137;*****55915;;3975;;;;;;;
;8817;FORD;ECOSPORT XLT2.0FLEX;1.6;09|09;PRATA;EKP4907;*****55308;;5702;;;;;;;
;8818;RENAULT/LOGAN AUTH 10;RENAULT/LOGAN AUTH 10;;19|19;BRANCO;QXF5284;;;3975;;;;;;;
;8819;FORD;KA SE 1.5 SD C;;ll|20;BRANCA;QXN4471;*****89804;;3975;;;;;;;
;8820;FORD;KA HATCH SE;1.0 12V;20|20;BRANCA;QXP2155;96577;;5664;;;;;;;
;8821;FORD;KA SE 1.0 SD C;;20|20;PRATA;QUV9413;*****02845;;3235;;;;;;;
;8822;RENAULT;LOGAN LIFE10MT;1.0 12V;20|20;PRATA;QWT0277;*****26957;;3235;;;;;;;
;8823;FIAT;ARGO DRIVE 1.0;1.0 ;20|20;PRATA;RFI2E83;*****56557;;5664;;;;;;;
;8824;FORD;KA SE PLUS AT1.5SDC;1.5 12V;20|20;PRATA;QUN9679;*****09007;;192;;;;;;;
;8825;CHEV;ONIX 10TMT LT1;;ll|20;PRETA;QXP7G29;*****06495;;3975;;;;;;;
;8826;HYUNDAI;HB20S 1.6M COMF;;19|19;PRATA;QWR0733;*****92541;;3975;;;;;;;
;8827;FORD;KA SE 1.0 HA C;1.0 12V;19|19;BRANCA;QQE2853;*****16342;;192;;;;;;;
;8828;CHEVROLET;ONIX 10MT JOYE;1.0 8V;19|19;PRETA;QQW3610;*****36588;;5703;;;;;;;
;8829;RENAULT;SANDERO LIFE10MT;;ll|21;CINZA;QXQ3H66;*****86191;;3235;;;;;;;
;8830;RENAULT;LOGAN ZEN10MT;;20|20;BRANCA;QUK5811;*****69175;;3235;;;;;;;
;8831;CHEV;ONIX 10MT LT1;;20|20;PRATA;QXK2430;*****85402;;3235;;;;;;;
;8832;RENAULT;KWID ZEN 10MT;;21|21;BRANCA;QXM2134;*****55297;;3975;;;;;;;
;8833;HYUNDAI;HB20 10M EVOLUTI;;21|21;VERMELHA;RFI4H29;*****04803;;3975;;;;;;;
;8834;RENAULT;LOGAN LIFE10MT;;ll|20;BRANCA;QWV4351;*****33980;;3235;;;;;;;
;8835;FIAT;ARGO DRIVE 1.0;;19|20;PRATA;QQQ5541;61732;;3235;;;;;;;
;8836;CHEV;PRISMA 10MT JOYE;1.0;19|19;PRATA;QQV9B27;*****69550;;3235;;;;;;;
;8837;RENAULT;LOGAN LIFE10MT;;|20;PRETA;DWR8492;*****76532;;4003;;;;;;;
;8838;RENAULT;KWID ZEN 10MT;;17|18;BRANCA;QNB1346;17889;;4003;;;;;;;
